Year,Country of origin,Country of origin (ISO),Country of asylum,Country of asylum (ISO),Refugees under UNHCR's mandate,Asylum-seekers,IDPs of concern to UNHCR,Other people in need of international protection,Stateless persons,Host Community,Others of concern
2003,Ethiopia,ETH,Germany,DEU,7966,151,0,-,0,-,0
2003,Fiji,FJI,Germany,DEU,5,0,0,-,0,-,0
2003,Finland,FIN,Germany,DEU,6,0,0,-,0,-,0
2003,France,FRA,Germany,DEU,59,0,0,-,0,-,0
2003,Gabon,GAB,Germany,DEU,22,0,0,-,0,-,0
2003,Gambia,GMB,Germany,DEU,180,22,0,-,0,-,0
2003,Palestinian,PSE,Germany,DEU,0,12,0,-,0,-,0
2003,United Kingdom of Great Britain and Northern Ireland,GBR,Germany,DEU,47,0,0,-,0,-,0
2003,Georgia,GEO,Germany,DEU,2701,363,0,-,0,-,0
2003,Ghana,GHA,Germany,DEU,1435,72,0,-,0,-,0
2003,Guinea-Bissau,GNB,Germany,DEU,59,8,0,-,0,-,0
2003,Greece,GRC,Germany,DEU,214,0,0,-,0,-,0
2003,Guatemala,GTM,Germany,DEU,5,0,0,-,0,-,0
2003,Guinea,GIN,Germany,DEU,814,113,0,-,0,-,0
2003,Haiti,HTI,Germany,DEU,15,9,0,-,0,-,0
2003,Honduras,HND,Germany,DEU,14,0,0,-,0,-,0
2003,Croatia,HRV,Germany,DEU,3812,5,0,-,0,-,0
2003,Hungary,HUN,Germany,DEU,2349,31,0,-,0,-,0
2003,Iceland,ISL,Germany,DEU,11,0,0,-,0,-,0
2003,Cote d'Ivoire,CIV,Germany,DEU,664,146,0,-,0,-,0
2003,India,IND,Germany,DEU,3158,358,0,-,0,-,0
2003,Indonesia,IDN,Germany,DEU,83,12,0,-,0,-,0
2003,Ireland,IRL,Germany,DEU,6,0,0,-,0,-,0
2003,Iran (Islamic Rep. of),IRN,Germany,DEU,47131,1509,0,-,0,-,0
2003,Iraq,IRQ,Germany,DEU,73489,2794,0,-,0,-,0
2003,Israel,ISR,Germany,DEU,388,38,0,-,0,-,0
2003,Italy,ITA,Germany,DEU,179,0,0,-,0,-,0
2003,Jamaica,JAM,Germany,DEU,13,0,0,-,0,-,0
2003,Jordan,JOR,Germany,DEU,575,23,0,-,0,-,0
2003,Japan,JPN,Germany,DEU,12,0,0,-,0,-,0
2003,Kazakhstan,KAZ,Germany,DEU,3706,34,0,-,0,-,0
2003,Kenya,KEN,Germany,DEU,227,6,0,-,0,-,0
2003,Kyrgyzstan,KGZ,Germany,DEU,2242,5,0,-,0,-,0
2003,Rep. of Korea,KOR,Germany,DEU,144,0,0,-,0,-,0
2003,Dem. People's Rep. of Korea,PRK,Germany,DEU,258,5,0,-,0,-,0
2003,Kuwait,KWT,Germany,DEU,34,7,0,-,0,-,0
2003,Lao People's Dem. Rep.,LAO,Germany,DEU,421,5,0,-,0,-,0
2003,Liberia,LBR,Germany,DEU,815,425,0,-,0,-,0
2003,Libya,LBY,Germany,DEU,535,54,0,-,0,-,0
2003,Lebanon,LBN,Germany,DEU,18410,211,0,-,0,-,0
2003,Lesotho,LSO,Germany,DEU,5,0,0,-,0,-,0
2003,Sri Lanka,LKA,Germany,DEU,15121,140,0,-,0,-,0
2003,Lithuania,LTU,Germany,DEU,1282,12,0,-,0,-,0
2003,Latvia,LVA,Germany,DEU,2451,5,0,-,0,-,0
2003,Madagascar,MDG,Germany,DEU,7,0,0,-,0,-,0
2003,Mauritania,MRT,Germany,DEU,67,22,0,-,0,-,0
2003,North Macedonia,MKD,Germany,DEU,3198,165,0,-,0,-,0
2003,Rep. of Moldova,MDA,Germany,DEU,5641,43,0,-,0,-,0
2003,Mexico,MEX,Germany,DEU,11,0,0,-,0,-,0
2003,Mali,MLI,Germany,DEU,164,7,0,-,0,-,0
2003,Malaysia,MYS,Germany,DEU,23,0,0,-,0,-,0
2003,Malawi,MWI,Germany,DEU,11,0,0,-,0,-,0
2003,Mongolia,MNG,Germany,DEU,171,28,0,-,0,-,0
2003,Morocco,MAR,Germany,DEU,927,55,0,-,0,-,0
2003,Mozambique,MOZ,Germany,DEU,74,0,0,-,0,-,0
2003,Mauritius,MUS,Germany,DEU,7,0,0,-,0,-,0
2003,Myanmar,MMR,Germany,DEU,420,66,0,-,0,-,0
2003,Namibia,NAM,Germany,DEU,11,0,0,-,0,-,0
2003,Nepal,NPL,Germany,DEU,483,81,0,-,0,-,0
2003,Netherlands (Kingdom of the),NLD,Germany,DEU,38,0,0,-,0,-,0
2003,Niger,NER,Germany,DEU,396,14,0,-,0,-,0
2003,Nicaragua,NIC,Germany,DEU,8,0,0,-,0,-,0
2003,Nigeria,NGA,Germany,DEU,1509,256,0,-,0,-,0
2003,Norway,NOR,Germany,DEU,5,0,0,-,0,-,0
2003,Pakistan,PAK,Germany,DEU,9161,467,0,-,0,-,0
2003,Panama,PAN,Germany,DEU,5,0,0,-,0,-,0
2003,Paraguay,PRY,Germany,DEU,15,0,0,-,0,-,0
2003,Peru,PER,Germany,DEU,312,0,0,-,0,-,0
2003,Philippines,PHL,Germany,DEU,125,0,0,-,0,-,0
2003,Poland,POL,Germany,DEU,13769,13,0,-,0,-,0
2003,Portugal,PRT,Germany,DEU,44,0,0,-,0,-,0
2003,Qatar,QAT,Germany,DEU,9,0,0,-,0,-,0
2003,Romania,ROU,Germany,DEU,4053,12,0,-,0,-,0
2003,South Africa,ZAF,Germany,DEU,97,0,0,-,0,-,0
2003,Russian Federation,RUS,Germany,DEU,45568,2440,0,-,0,-,0
2003,Rwanda,RWA,Germany,DEU,529,23,0,-,0,-,0
2003,El Salvador,SLV,Germany,DEU,35,0,0,-,0,-,0
2003,Saudi Arabia,SAU,Germany,DEU,70,0,0,-,0,-,0
2003,Serbia and Kosovo: S/RES/1244 (1999),SRB,Germany,DEU,168980,2585,0,-,0,-,0
2003,Senegal,SEN,Germany,DEU,148,0,0,-,0,-,0
2003,Singapore,SGP,Germany,DEU,5,0,0,-,0,-,0
2003,Sierra Leone,SLE,Germany,DEU,1836,108,0,-,0,-,0
2003,Somalia,SOM,Germany,DEU,3693,125,0,-,0,-,0
2003,Spain,ESP,Germany,DEU,40,0,0,-,0,-,0
2003,Viet Nam,VNM,Germany,DEU,25357,456,0,-,0,-,0
2003,Sao Tome and Principe,STP,Germany,DEU,5,0,0,-,0,-,0
2003,Sudan,SDN,Germany,DEU,1312,119,0,-,0,-,0
2003,Slovakia,SVK,Germany,DEU,386,58,0,-,0,-,0
2003,Slovenia,SVN,Germany,DEU,123,0,0,-,0,-,0
2003,Sweden,SWE,Germany,DEU,19,0,0,-,0,-,0
2003,Switzerland,CHE,Germany,DEU,12,0,0,-,0,-,0
2003,Syrian Arab Rep.,SYR,Germany,DEU,15745,703,0,-,0,-,0
2003,United Rep. of Tanzania,TZA,Germany,DEU,37,11,0,-,0,-,0
2003,Thailand,THA,Germany,DEU,220,0,0,-,0,-,0
2003,Tajikistan,TJK,Germany,DEU,248,7,0,-,0,-,0
2003,Turkmenistan,TKM,Germany,DEU,551,23,0,-,0,-,0
2003,Togo,TGO,Germany,DEU,5778,276,0,-,0,-,0
2003,Tonga,TON,Germany,DEU,11,0,0,-,0,-,0
2003,Trinidad and Tobago,TTO,Germany,DEU,5,0,0,-,0,-,0
2003,Tunisia,TUN,Germany,DEU,1033,31,0,-,0,-,0
2003,Türkiye,TUR,Germany,DEU,140702,3096,0,-,0,-,0
2003,United Arab Emirates,ARE,Germany,DEU,6,0,0,-,0,-,0
2003,Uganda,UGA,Germany,DEU,365,49,0,-,0,-,0
2003,Ukraine,UKR,Germany,DEU,57309,82,0,-,0,-,0
2003,Uruguay,URY,Germany,DEU,9,0,0,-,0,-,0
2003,United States of America,USA,Germany,DEU,204,0,0,-,0,-,0
2003,Uzbekistan,UZB,Germany,DEU,3229,27,0,-,0,-,0
2003,Venezuela (Bolivarian Republic of),VEN,Germany,DEU,31,0,0,-,0,-,0
2003,Yemen,YEM,Germany,DEU,494,23,0,-,0,-,0
2003,Zambia,ZMB,Germany,DEU,11,0,0,-,0,-,0
2003,Zimbabwe,ZWE,Germany,DEU,38,47,0,-,0,-,0
2003,Stateless,XXA,Germany,DEU,6461,48,0,-,0,-,0
2003,Unknown ,UNK,Germany,DEU,104531,103547,0,-,0,-,0
2003,Afghanistan,AFG,Greece,GRC,135,440,0,-,0,-,0
2003,Albania,ALB,Greece,GRC,14,0,0,-,0,-,0
2003,Algeria,DZA,Greece,GRC,8,20,0,-,0,-,0
2003,Angola,AGO,Greece,GRC,0,5,0,-,0,-,0
2003,Egypt,EGY,Greece,GRC,0,20,0,-,0,-,0
2003,Armenia,ARM,Greece,GRC,0,8,0,-,0,-,0
2003,Azerbaijan,AZE,Greece,GRC,6,0,0,-,0,-,0
2003,Burundi,BDI,Greece,GRC,21,19,0,-,0,-,0
2003,Bangladesh,BGD,Greece,GRC,14,199,0,-,0,-,0
2003,Bosnia and Herzegovina,BIH,Greece,GRC,0,5,0,-,0,-,0
2003,Chad,TCD,Greece,GRC,5,0,0,-,0,-,0
2003,China,CHN,Greece,GRC,7,122,0,-,0,-,0
2003,Cameroon,CMR,Greece,GRC,5,0,0,-,0,-,0
2003,Congo,COG,Greece,GRC,5,0,0,-,0,-,0
2003,Dem. Rep. of the Congo,COD,Greece,GRC,23,42,0,-,0,-,0
2003,Eritrea,ERI,Greece,GRC,0,26,0,-,0,-,0
2003,Ethiopia,ETH,Greece,GRC,24,71,0,-,0,-,0
2003,Palestinian,PSE,Greece,GRC,30,113,0,-,0,-,0
2003,Georgia,GEO,Greece,GRC,0,37,0,-,0,-,0
2003,Ghana,GHA,Greece,GRC,6,20,0,-,0,-,0
2003,Cote d'Ivoire,CIV,Greece,GRC,0,9,0,-,0,-,0
2003,India,IND,Greece,GRC,6,23,0,-,0,-,0
2003,Iran (Islamic Rep. of),IRN,Greece,GRC,392,258,0,-,0,-,0
2003,Iraq,IRQ,Greece,GRC,951,1808,0,-,0,-,0
2003,Israel,ISR,Greece,GRC,0,5,0,-,0,-,0
2003,Kenya,KEN,Greece,GRC,5,0,0,-,0,-,0
2003,Liberia,LBR,Greece,GRC,6,10,0,-,0,-,0
2003,Libya,LBY,Greece,GRC,0,19,0,-,0,-,0
2003,Lebanon,LBN,Greece,GRC,62,9,0,-,0,-,0
2003,Sri Lanka,LKA,Greece,GRC,41,43,0,-,0,-,0
2003,Mauritania,MRT,Greece,GRC,0,8,0,-,0,-,0
2003,North Macedonia,MKD,Greece,GRC,0,5,0,-,0,-,0
2003,Morocco,MAR,Greece,GRC,5,5,0,-,0,-,0
2003,Mauritius,MUS,Greece,GRC,0,5,0,-,0,-,0
2003,Myanmar,MMR,Greece,GRC,0,360,0,-,0,-,0
2003,Nigeria,NGA,Greece,GRC,20,256,0,-,0,-,0
2003,Pakistan,PAK,Greece,GRC,7,503,0,-,0,-,0
2003,Philippines,PHL,Greece,GRC,0,157,0,-,0,-,0
2003,Poland,POL,Greece,GRC,0,5,0,-,0,-,0
2003,Russian Federation,RUS,Greece,GRC,9,6,0,-,0,-,0
2003,Rwanda,RWA,Greece,GRC,17,16,0,-,0,-,0
2003,Serbia and Kosovo: S/RES/1244 (1999),SRB,Greece,GRC,35,0,0,-,0,-,0
2003,Sierra Leone,SLE,Greece,GRC,23,48,0,-,0,-,0
2003,Somalia,SOM,Greece,GRC,0,334,0,-,0,-,0
2003,Viet Nam,VNM,Greece,GRC,5,0,0,-,0,-,0
2003,Sudan,SDN,Greece,GRC,45,93,0,-,0,-,0
2003,Slovakia,SVK,Greece,GRC,0,48,0,-,0,-,0
2003,Syrian Arab Rep.,SYR,Greece,GRC,55,12,0,-,0,-,0
2003,United Rep. of Tanzania,TZA,Greece,GRC,0,6,0,-,0,-,0
2003,Turkmenistan,TKM,Greece,GRC,0,6,0,-,0,-,0
2003,Tunisia,TUN,Greece,GRC,5,0,0,-,0,-,0
2003,Türkiye,TUR,Greece,GRC,620,9,0,-,0,-,0
2003,Western Sahara,ESH,Greece,GRC,0,13,0,-,0,-,0
2003,Unknown ,UNK,Greece,GRC,150,2025,0,-,0,-,0
2003,Algeria,DZA,Croatia,HRV,0,11,0,-,0,-,0
2003,Bosnia and Herzegovina,BIH,Croatia,HRV,3930,0,0,-,0,-,0
2003,Cuba,CUB,Croatia,HRV,0,5,0,-,0,-,0
2003,Croatia,HRV,Croatia,HRV,0,0,12566,-,0,-,0
2003,Iraq,IRQ,Croatia,HRV,0,6,0,-,0,-,0
2003,Liberia,LBR,Croatia,HRV,0,10,0,-,0,-,0
2003,Sri Lanka,LKA,Croatia,HRV,0,5,0,-,0,-,0
2003,Nigeria,NGA,Croatia,HRV,0,6,0,-,0,-,0
2003,Pakistan,PAK,Croatia,HRV,0,5,0,-,0,-,0
2003,Serbia and Kosovo: S/RES/1244 (1999),SRB,Croatia,HRV,455,6,0,-,0,-,0
2003,Türkiye,TUR,Croatia,HRV,0,5,0,-,0,-,0
2003,Afghanistan,AFG,Hungary,HUN,1705,86,0,-,0,-,0
2003,Albania,ALB,Hungary,HUN,9,0,0,-,0,-,0
2003,Algeria,DZA,Hungary,HUN,42,31,0,-,0,-,0
2003,Angola,AGO,Hungary,HUN,15,0,0,-,0,-,0
2003,Armenia,ARM,Hungary,HUN,70,28,0,-,0,-,0
2003,Azerbaijan,AZE,Hungary,HUN,0,6,0,-,0,-,0
2003,Bangladesh,BGD,Hungary,HUN,5,27,0,-,0,-,0
2003,Belarus,BLR,Hungary,HUN,0,5,0,-,0,-,0
2003,Bosnia and Herzegovina,BIH,Hungary,HUN,5,0,0,-,0,-,0
2003,China,CHN,Hungary,HUN,5,48,0,-,0,-,0
2003,Cameroon,CMR,Hungary,HUN,78,5,0,-,0,-,0
2003,Congo,COG,Hungary,HUN,13,0,0,-,0,-,0
2003,Dem. Rep. of the Congo,COD,Hungary,HUN,21,0,0,-,0,-,0
2003,Cuba,CUB,Hungary,HUN,5,0,0,-,0,-,0
2003,Ethiopia,ETH,Hungary,HUN,32,6,0,-,0,-,0
2003,Palestinian,PSE,Hungary,HUN,31,5,0,-,0,-,0
2003,Georgia,GEO,Hungary,HUN,83,34,0,-,0,-,0
2003,Ghana,GHA,Hungary,HUN,5,5,0,-,0,-,0
2003,Guinea,GIN,Hungary,HUN,5,0,0,-,0,-,0
2003,Croatia,HRV,Hungary,HUN,33,0,0,-,0,-,0
2003,India,IND,Hungary,HUN,0,30,0,-,0,-,0
2003,Iran (Islamic Rep. of),IRN,Hungary,HUN,94,52,0,-,0,-,0
2003,Iraq,IRQ,Hungary,HUN,938,73,0,-,0,-,0
2003,Liberia,LBR,Hungary,HUN,10,0,0,-,0,-,0
2003,Lebanon,LBN,Hungary,HUN,5,0,0,-,0,-,0
2003,Sri Lanka,LKA,Hungary,HUN,5,5,0,-,0,-,0
2003,North Macedonia,MKD,Hungary,HUN,0,5,0,-,0,-,0
2003,Rep. of Moldova,MDA,Hungary,HUN,0,5,0,-,0,-,0
2003,Nigeria,NGA,Hungary,HUN,64,54,0,-,0,-,0
2003,Pakistan,PAK,Hungary,HUN,10,21,0,-,0,-,0
2003,Poland,POL,Hungary,HUN,0,5,0,-,0,-,0
2003,Romania,ROU,Hungary,HUN,1318,11,0,-,0,-,0
2003,Russian Federation,RUS,Hungary,HUN,90,35,0,-,0,-,0
2003,Serbia and Kosovo: S/RES/1244 (1999),SRB,Hungary,HUN,1989,54,0,-,0,-,0
2003,Senegal,SEN,Hungary,HUN,0,10,0,-,0,-,0
2003,Sierra Leone,SLE,Hungary,HUN,36,5,0,-,0,-,0
2003,Somalia,SOM,Hungary,HUN,98,12,0,-,0,-,0
2003,Viet Nam,VNM,Hungary,HUN,0,28,0,-,0,-,0
2003,Sudan,SDN,Hungary,HUN,94,7,0,-,0,-,0
2003,Slovakia,SVK,Hungary,HUN,0,5,0,-,0,-,0
2003,Syrian Arab Rep.,SYR,Hungary,HUN,17,12,0,-,0,-,0
2003,Türkiye,TUR,Hungary,HUN,30,19,0,-,0,-,0
2003,Ukraine,UKR,Hungary,HUN,15,5,0,-,0,-,0
2003,Uzbekistan,UZB,Hungary,HUN,5,0,0,-,0,-,0
2003,Stateless,XXA,Hungary,HUN,23,5,0,-,0,-,0
2003,Unknown ,UNK,Hungary,HUN,10,14,0,-,0,-,0
2003,Albania,ALB,Iceland,ISL,9,0,0,-,0,-,0
2003,Croatia,HRV,Iceland,ISL,23,0,0,-,0,-,0
2003,Iran (Islamic Rep. of),IRN,Iceland,ISL,5,0,0,-,0,-,0
2003,Iraq,IRQ,Iceland,ISL,5,0,0,-,0,-,0
2003,Romania,ROU,Iceland,ISL,5,0,0,-,0,-,0
